index,x-pt,y-pt,z-pt,x-field,y-field,z-field,magnitude,inside_csf,inside_encap,frequency
3.0,8.382567287258455,15.692846332870456,17.216730262686493,-0.17491373244186104,-0.35146402948428007,-0.07962955657233027,0.5841769078976599,0.0,0.0,4160.0
3.0,8.25584204498238,15.52046415996172,17.42702790754571,-0.18020862438849566,-0.32231897710891744,-0.04370638200332129,0.5422869084483375,0.0,0.0,4160.0
3.0,8.12671476599732,15.344814537728253,17.64131167745541,-0.17926415687241046,-0.3112953349858452,-0.03966944058063227,0.5270507367462504,0.0,0.0,4160.0
3.0,8.064456968240258,15.138503122404355,17.850020964564276,-0.17678696714046377,-0.29247571963966423,-0.023899144783174772,0.4996088619270799,0.0,0.0,4160.0
3.0,8.000751314721404,14.927393767189203,18.063583956024512,-0.17425216834498325,-0.27321843882031627,-0.00776209792066016,0.4727175279426281,0.0,0.0,4160.0
4.0,16.14444831213685,17.115809904386904,15.825434135044606,0.1619358668512475,-0.17124098662974394,-0.16377470674519412,0.41854188710193935,0.0,0.0,4160.0
4.0,15.855176194715273,17.19514415424291,15.820169262565326,0.16077637067473782,-0.18911931617407046,-0.1813618178333427,0.44832196128935886,0.0,0.0,4160.0
4.0,15.559176818749012,17.27632338665371,15.814781951191177,0.17965131191617945,-0.20526691504613623,-0.18257100173921742,0.4786835031810633,0.0,0.0,4160.0
4.0,15.263768715574459,17.32844189922016,15.810573242758206,0.18567662092444653,-0.22976059808400617,-0.2025420720904098,0.5223386663231295,0.0,0.0,4160.0
4.0,14.962157051190195,17.38165489897024,15.806276151575753,0.19182846123919675,-0.25476864772300856,-0.22293253431344262,0.5674482812718307,0.0,0.0,4160.0
4.0,14.665582634510452,17.42669004647575,15.802345393350262,0.1974008251721648,-0.27870547924651984,-0.24245059586434478,0.6108077575802628,0.0,0.0,4160.0
4.0,14.36211113837304,17.47277252299301,15.798323222142782,0.2031027789640385,-0.30319898127057743,-0.2624225658234078,0.65551480289946,0.0,0.0,4160.0
4.0,14.062264665735468,17.475590684395108,15.789149846912382,0.20558606599865395,-0.32259339588350366,-0.2762527685332658,0.6881237402715866,0.0,0.0,4160.0
4.0,13.75767733173602,17.478453403641705,15.779831431789383,0.200455003340047,-0.34534460087427243,-0.29473482384406746,0.7237718926741641,0.0,0.0,4160.0
4.0,13.458144216652448,17.46587969217605,15.768794459907978,0.190696841698182,-0.36370000457562257,-0.3038141765127768,0.7449596712732911,0.0,0.0,4160.0
4.0,13.151645215171586,17.453013568815845,15.757500814261888,0.18757607701385762,-0.38697217484804475,-0.31381081354900064,0.7763625836787543,0.0,0.0,4160.0
4.0,12.855171340917101,17.40737607860955,15.752977389430441,0.16583521071468013,-0.40647392042570296,-0.3228471208977311,0.7946959513623446,0.0,0.0,4160.0
4.0,12.551944715552796,17.360699108572472,15.748350935075306,0.14951502111077447,-0.41207875415074946,-0.33376235876291954,0.803489799223733,0.0,0.0,4160.0
4.0,12.256253008662622,17.31008370487449,15.750471167342122,0.13672294905555682,-0.4295478596138941,-0.3408990763323711,0.8242068672450974,0.0,0.0,4160.0
4.0,11.954494666991394,17.258429837258255,15.752634899898307,0.10135148570197167,-0.43592846599403134,-0.3480268631593809,0.8267982896993744,0.0,0.0,4160.0
4.0,11.663570016658394,17.191701774493314,15.782804644150778,0.09090681158210905,-0.4541544733272722,-0.3463645637778642,0.8434282981554778,0.0,0.0,4160.0
4.0,11.365879676782766,17.123421896315232,15.813676010362608,0.065985942282927,-0.4663408735192683,-0.34929643860365545,0.8551318044655,0.0,0.0,4160.0
4.0,11.07932163246804,17.047327594111046,15.859437832994333,0.029915016026549966,-0.4797534521378261,-0.3120376601738154,0.8357493286991405,0.0,0.0,4160.0
4.0,10.787303177604768,16.96978330249395,15.906071654664215,0.010198867148962731,-0.4776371985170831,-0.300223786382078,0.8228626001507259,0.0,0.0,4160.0
4.0,10.506638825030022,16.884012930941932,15.96828873075774,-0.009073819676284296,-0.4752719526929444,-0.2880855605961958,0.8106023835938748,0.0,0.0,4160.0
4.0,10.219447394488425,16.796247899586376,16.031952715597626,-0.03331963606940704,-0.46641317189173015,-0.2656385803911901,0.7842744122502028,0.0,0.0,4160.0
4.0,9.953730292863895,16.689628234626333,16.12154439460895,-0.0538617127355324,-0.4616130379054848,-0.24962506436302034,0.769332877776037,0.0,0.0,4160.0
4.0,9.683185346110903,16.58107138449105,16.212763875325248,-0.0851333500425236,-0.44791690564587616,-0.23155284707990156,0.7457413879397251,0.0,0.0,4160.0
4.0,9.427744801932134,16.46365117213783,16.317466416462405,-0.11488317757787998,-0.43368373550525957,-0.21216563983209263,0.7237429010372383,0.0,0.0,4160.0
