index,x-pt,y-pt,z-pt,potential,inside_csf,inside_encap,frequency
4.0,12.551944715552796,17.360699108572472,15.748350935075306,1.8834136884924766,0.0,0.0,4160.0
4.0,12.256253008662622,17.31008370487449,15.750471167342122,1.9054180230294044,0.0,0.0,4160.0
4.0,11.954494666991394,17.258429837258255,15.752634899898307,1.9190896445263552,0.0,0.0,4160.0
4.0,11.663570016658394,17.191701774493314,15.782804644150778,1.9291457092085416,0.0,0.0,4160.0
4.0,11.365879676782766,17.123421896315232,15.813676010362608,1.9318091538070898,0.0,0.0,4160.0
4.0,11.07932163246804,17.047327594111046,15.859437832994333,1.925625277949777,0.0,0.0,4160.0
4.0,10.787303177604768,16.96978330249395,15.906071654664215,1.9086260466106961,0.0,0.0,4160.0
4.0,10.506638825030022,16.884012930941932,15.96828873075774,1.8862196846974006,0.0,0.0,4160.0
4.0,10.219447394488425,16.796247899586376,16.031952715597626,1.855453916794668,0.0,0.0,4160.0
4.0,9.953730292863895,16.689628234626333,16.12154439460895,1.81815546902158,0.0,0.0,4160.0
4.0,9.683185346110903,16.58107138449105,16.212763875325248,1.7719318098116317,0.0,0.0,4160.0
4.0,9.427744801932134,16.46365117213783,16.317466416462405,1.7178560037988384,0.0,0.0,4160.0
4.0,9.168390765736161,16.34443201645249,16.423773059095037,1.6595639834093399,0.0,0.0,4160.0
4.0,8.960045055219535,16.194585929996496,16.5791378404425,1.5989514304659609,0.0,0.0,4160.0
4.0,8.746854095621126,16.041255050832223,16.738115756239903,1.530609758498859,0.0,0.0,4160.0
4.0,8.584131748206552,15.87788556154345,16.930032007822245,1.465000920804571,0.0,0.0,4160.0
4.0,8.421631797274433,15.714739353201248,17.121685962922534,1.3971746288974873,0.0,0.0,4160.0
4.0,8.294817227376386,15.543118870914562,17.332551974696027,1.333199129898244,0.0,0.0,4160.0
4.0,8.16566776582144,15.368338536943902,17.54730042120876,1.2652381776151758,0.0,0.0,4160.0
4.0,8.103394648162629,15.162613404382403,17.756583073737836,1.1996388319105855,0.0,0.0,4160.0
4.0,8.039673318465242,14.952103966412496,17.97073276469782,1.133244151003896,0.0,0.0,4160.0
5.0,15.757513177575621,17.495825715716347,15.91337984983339,1.3567632872251032,0.0,0.0,4160.0
5.0,15.462205062296833,17.548494793282135,15.909011175107665,1.425728832994496,0.0,0.0,4160.0
5.0,15.160687292700002,17.602271381099122,15.90455063714327,1.5012194713160298,0.0,0.0,4160.0
5.0,14.864234043397301,17.648083405876598,15.90046048266464,1.576320997572083,0.0,0.0,4160.0
5.0,14.560886532482911,17.69496082657913,15.896275208314414,1.6559166379850687,0.0,0.0,4160.0
