time,E1C1,E1C2,E1C3,E1C4,E1C5,E1C6,E1C7,E1C8
0.0037001480059202373,-0.08654210093443,-0.014026462302976625,-0.014059234122426665,-0.013637934887167202,-0.0047244335936357665,-0.004823668248329368,-0.004429645469580057,-0.002057713898559065
0.0037021480859234374,-0.08653724977513796,-0.01402563697855001,-0.014058412443201761,-0.01363713259170376,-0.004724116413643008,-0.004823362880456387,-0.0044293586505279575,-0.00205757569801679
0.0037041481659266374,-0.08653801963771401,-0.014025785987847084,-0.014058559907574044,-0.01363727865521493,-0.00472418538781839,-0.0048234272670509065,-0.00442942166223073,-0.0020576096897333583
0.0037061482459298375,-0.08653319985795996,-0.014024965862702327,-0.014057743411715883,-0.013636481404751538,-0.004723870114750663,-0.004823123751398211,-0.004429136563275638,-0.0020574722901556776
0.0037081483259330376,-0.08653400119234637,-0.014025120086588074,-0.014057896074708335,-0.01363663252811229,-0.0047239410014988156,-0.004823189995676219,-0.0044292013001523065,-0.0020575070851993294
0.0037101484059362377,-0.08652921297597098,-0.014024305191222029,-0.014057084792607493,-0.013635840352234703,-0.0047236276466085,-0.004822888343128543,-0.004428917931409307,-0.00205737049129321
0.0037121484859394377,-0.08653004596459737,-0.014024464659959306,-0.014057242684377547,-0.013635996564803703,-0.004723700457095452,-0.004822956455891188,-0.004428984403497341,-0.002057406094334803
0.003714148565942638,-0.08652528949261473,-0.01402365502440003,-0.014056436645957363,-0.013635209492642774,-0.004723389031461923,-0.004822656677165836,-0.004428702774925994,-0.002057270310734849
0.0037161486459458383,-0.0865261543150744,-0.01402381976778118,-0.01405659979619348,-0.013635370823322243,-0.0047234637766800855,-0.004822726669046363,-0.0044287709921067946,-0.002057306726372607
0.0037181487259490384,-0.08652142976565122,-0.014023015421584375,-0.01405579903090664,-0.0136345888835506,-0.004723154291208491,-0.0048224287746921135,-0.004428491113510024,-0.0020571717576405306
0.0037201488059522385,-0.08652232659868175,-0.014023185468927975,-0.01405596746882519,-0.013634755360783155,-0.004723230981975507,-0.004822500656154638,-0.004428561085507864,-0.0020572089903995623
0.0037221488859554386,-0.08651763414712053,-0.01402238644117418,-0.014055172005650877,-0.013633978581612511,-0.0047229234473956504,-0.0048222046565506785,-0.004428282966530984,-0.0020570748410237353
0.0037241489659586386,-0.08651856316458419,-0.01402256182132187,-0.014055345759992987,-0.013634150233378092,-0.0047230020943532375,-0.0048222784378891504,-0.0044283547029119776,-0.002057112895355551
0.0037261490459618387,-0.08651390298330347,-0.01402176814061323,-0.01405455562743359,-0.013633378642556036,-0.004722696521218434,-0.004821984343243914,-0.004428078353041648,-0.0020569795697505007
